Commit URL	Refactoring Type	Description	Relationship Type	CST Node before	CST Node After	Expected?	RefDiff 2.0	RefDiff 1.0	RMiner	Evaluators	Evaluators' classification
https://github.com/icse18-refactorings/guava/commit/31fc19200207ccadc45328037d8a2a62b617c029	Extract Method	Extract Method public tryParse(string String, radix int) : Long extracted from package tryParse(string String, radix int) : Integer in class com.google.common.primitives.Ints	EXTRACT_MOVE	{Method tryParse(String, int) at guava/src/com/google/common/primitives/Ints.java:694}	{Method tryParse(String, int) at guava/src/com/google/common/primitives/Longs.java:363})	T	TP	TP	FN		
https://github.com/icse18-refactorings/guava/commit/31fc19200207ccadc45328037d8a2a62b617c029	Extract Method	Extract Method public tryParse(string String, radix int) : Long extracted from public tryParse(string String) : Long in class com.google.common.primitives.Longs	EXTRACT	{Method tryParse(String) at guava/src/com/google/common/primitives/Longs.java:317}	{Method tryParse(String, int) at guava/src/com/google/common/primitives/Longs.java:363})	T	TP	TP	TP		
https://github.com/icse18-refactorings/jersey/commit/ee5aa50af6b4586fbe92cab718abfae8113a81aa	Move Class	Move Class org.glassfish.jersey.examples.hello.spring.annotations.annotations.EnglishGoodbyeService moved to org.glassfish.jersey.examples.hello.spring.annotations.EnglishGoodbyeService	MOVE	{Class EnglishGoodbyeService at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/annotations/EnglishGoodbyeService.java:44}	{Class EnglishGoodbyeService at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/EnglishGoodbyeService.java:44})	T	TP	TP	TP		
https://github.com/icse18-refactorings/jersey/commit/ee5aa50af6b4586fbe92cab718abfae8113a81aa	Move Class	Move Class org.glassfish.jersey.examples.hello.spring.annotations.annotations.GoodbyeService moved to org.glassfish.jersey.examples.hello.spring.annotations.GoodbyeService	MOVE	{Interface GoodbyeService at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/annotations/GoodbyeService.java:42}	{Interface GoodbyeService at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/GoodbyeService.java:42})	T	TP	TP	TP		
https://github.com/icse18-refactorings/jersey/commit/ee5aa50af6b4586fbe92cab718abfae8113a81aa	Move Class	Move Class org.glassfish.jersey.examples.hello.spring.annotations.annotations.GreetingService moved to org.glassfish.jersey.examples.hello.spring.annotations.GreetingService	MOVE	{Class GreetingService at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/annotations/GreetingService.java:44}	{Class GreetingService at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/GreetingService.java:44})	T	TP	TP	TP		
https://github.com/icse18-refactorings/jersey/commit/ee5aa50af6b4586fbe92cab718abfae8113a81aa	Move Class	Move Class org.glassfish.jersey.examples.hello.spring.annotations.annotations.JerseyConfig moved to org.glassfish.jersey.examples.hello.spring.annotations.JerseyConfig	MOVE	{Class JerseyConfig at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/annotations/JerseyConfig.java:46}	{Class JerseyConfig at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/JerseyConfig.java:46})	T	TP	FN	TP		
https://github.com/icse18-refactorings/jersey/commit/ee5aa50af6b4586fbe92cab718abfae8113a81aa	Move Class	Move Class org.glassfish.jersey.examples.hello.spring.annotations.annotations.NorwegianGoodbyeService moved to org.glassfish.jersey.examples.hello.spring.annotations.NorwegianGoodbyeService	MOVE	{Class NorwegianGoodbyeService at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/annotations/NorwegianGoodbyeService.java:44}	{Class NorwegianGoodbyeService at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/NorwegianGoodbyeService.java:44})	T	TP	TP	TP		
https://github.com/icse18-refactorings/jersey/commit/ee5aa50af6b4586fbe92cab718abfae8113a81aa	Move Class	Move Class org.glassfish.jersey.examples.hello.spring.annotations.annotations.SpringAnnotationConfig moved to org.glassfish.jersey.examples.hello.spring.annotations.SpringAnnotationConfig	MOVE	{Class SpringAnnotationConfig at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/annotations/SpringAnnotationConfig.java:45}	{Class SpringAnnotationConfig at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/SpringAnnotationConfig.java:45})	T	TP	TP	TP		
https://github.com/icse18-refactorings/jersey/commit/ee5aa50af6b4586fbe92cab718abfae8113a81aa	Move Class	Move Class org.glassfish.jersey.examples.hello.spring.annotations.annotations.SpringRequestResource moved to org.glassfish.jersey.examples.hello.spring.annotations.SpringRequestResource	MOVE	{Class SpringRequestResource at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/annotations/SpringRequestResource.java:58}	{Class SpringRequestResource at examples/helloworld-spring-annotations/src/main/java/org/glassfish/jersey/examples/hello/spring/annotations/SpringRequestResource.java:58})	T	TP	TP	TP		
https://github.com/icse18-refactorings/jersey/commit/ee5aa50af6b4586fbe92cab718abfae8113a81aa	Move Class	Move Class org.glassfish.jersey.examples.hello.spring.annotations.annotations.SpringRequestResourceTest moved to org.glassfish.jersey.examples.hello.spring.annotations.SpringRequestResourceTest	MOVE	{Class SpringRequestResourceTest at examples/helloworld-spring-annotations/src/test/java/org/glassfish/jersey/examples/hello/spring/annotations/annotations/SpringRequestResourceTest.java:51}	{Class SpringRequestResourceTest at examples/helloworld-spring-annotations/src/test/java/org/glassfish/jersey/examples/hello/spring/annotations/SpringRequestResourceTest.java:51})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method		MOVE	{Method executeUserDefined(int, List) at src/java/org/apache/cassandra/cql3/functions/ScriptBasedUDF.java:92}	{Method executeUserDefined(int, List) at src/java/org/apache/cassandra/cql3/functions/ScriptBasedUDFunction.java:184})	F	FP	TN	TN		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method protected compose_boolean(protocolVersion int, argIndex int, value ByteBuffer) : boolean from class org.apache.cassandra.cql3.functions.UDFunction to protected compose_boolean(protocolVersion int, argIndex int, value ByteBuffer) : boolean from class org.apache.cassandra.cql3.functions.JavaUDF	MOVE	{Method compose_boolean(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/UDFunction.java:249}	{Method compose_boolean(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/JavaUDF.java:100})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method protected compose_byte(protocolVersion int, argIndex int, value ByteBuffer) : byte from class org.apache.cassandra.cql3.functions.UDFunction to protected compose_byte(protocolVersion int, argIndex int, value ByteBuffer) : byte from class org.apache.cassandra.cql3.functions.JavaUDF	MOVE	{Method compose_byte(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/UDFunction.java:221}	{Method compose_byte(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/JavaUDF.java:72})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method protected compose_double(protocolVersion int, argIndex int, value ByteBuffer) : double from class org.apache.cassandra.cql3.functions.UDFunction to protected compose_double(protocolVersion int, argIndex int, value ByteBuffer) : double from class org.apache.cassandra.cql3.functions.JavaUDF	MOVE	{Method compose_double(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/UDFunction.java:214}	{Method compose_double(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/JavaUDF.java:65})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method protected compose_float(protocolVersion int, argIndex int, value ByteBuffer) : float from class org.apache.cassandra.cql3.functions.UDFunction to protected compose_float(protocolVersion int, argIndex int, value ByteBuffer) : float from class org.apache.cassandra.cql3.functions.JavaUDF	MOVE	{Method compose_float(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/UDFunction.java:207}	{Method compose_float(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/JavaUDF.java:58})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method protected compose_int(protocolVersion int, argIndex int, value ByteBuffer) : int from class org.apache.cassandra.cql3.functions.UDFunction to protected compose_int(protocolVersion int, argIndex int, value ByteBuffer) : int from class org.apache.cassandra.cql3.functions.JavaUDF	MOVE	{Method compose_int(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/UDFunction.java:235}	{Method compose_int(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/JavaUDF.java:86})	T	TP	FN	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method protected compose_long(protocolVersion int, argIndex int, value ByteBuffer) : long from class org.apache.cassandra.cql3.functions.UDFunction to protected compose_long(protocolVersion int, argIndex int, value ByteBuffer) : long from class org.apache.cassandra.cql3.functions.JavaUDF	MOVE	{Method compose_long(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/UDFunction.java:242}	{Method compose_long(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/JavaUDF.java:93})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method protected compose_short(protocolVersion int, argIndex int, value ByteBuffer) : short from class org.apache.cassandra.cql3.functions.UDFunction to protected compose_short(protocolVersion int, argIndex int, value ByteBuffer) : short from class org.apache.cassandra.cql3.functions.JavaUDF	MOVE	{Method compose_short(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/UDFunction.java:228}	{Method compose_short(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/JavaUDF.java:79})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method public testJavascriptBadReturnType() : void from class org.apache.cassandra.cql3.validation.entities.UFTest to public testJavascriptBadReturnType() : void from class org.apache.cassandra.cql3.validation.entities.UFPureScriptTest	MOVE	{Method testJavascriptBadReturnType() at test/unit/org/apache/cassandra/cql3/validation/entities/UFTest.java:1809}	{Method testJavascriptBadReturnType() at test/unit/org/apache/cassandra/cql3/validation/entities/UFPureScriptTest.java:337})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method public testJavascriptFunction() : void from class org.apache.cassandra.cql3.validation.entities.UFTest to public testJavascriptFunction() : void from class org.apache.cassandra.cql3.validation.entities.UFPureScriptTest	MOVE	{Method testJavascriptFunction() at test/unit/org/apache/cassandra/cql3/validation/entities/UFTest.java:1778}	{Method testJavascriptFunction() at test/unit/org/apache/cassandra/cql3/validation/entities/UFPureScriptTest.java:306})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method public testJavascriptSimpleCollections() : void from class org.apache.cassandra.cql3.validation.entities.UFTest to public testJavascriptSimpleCollections() : void from class org.apache.cassandra.cql3.validation.entities.UFPureScriptTest	MOVE	{Method testJavascriptSimpleCollections() at test/unit/org/apache/cassandra/cql3/validation/entities/UFTest.java:1524}	{Method testJavascriptSimpleCollections() at test/unit/org/apache/cassandra/cql3/validation/entities/UFPureScriptTest.java:52})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method public testJavascriptThrow() : void from class org.apache.cassandra.cql3.validation.entities.UFTest to public testJavascriptThrow() : void from class org.apache.cassandra.cql3.validation.entities.UFPureScriptTest	MOVE	{Method testJavascriptThrow() at test/unit/org/apache/cassandra/cql3/validation/entities/UFTest.java:1826}	{Method testJavascriptThrow() at test/unit/org/apache/cassandra/cql3/validation/entities/UFPureScriptTest.java:354})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method public testJavascriptTupleType() : void from class org.apache.cassandra.cql3.validation.entities.UFTest to public testJavascriptTupleType() : void from class org.apache.cassandra.cql3.validation.entities.UFPureScriptTest	MOVE	{Method testJavascriptTupleType() at test/unit/org/apache/cassandra/cql3/validation/entities/UFTest.java:1569}	{Method testJavascriptTupleType() at test/unit/org/apache/cassandra/cql3/validation/entities/UFPureScriptTest.java:97})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method public testJavascriptTupleTypeCollection() : void from class org.apache.cassandra.cql3.validation.entities.UFTest to public testJavascriptTupleTypeCollection() : void from class org.apache.cassandra.cql3.validation.entities.UFPureScriptTest	MOVE	{Method testJavascriptTupleTypeCollection() at test/unit/org/apache/cassandra/cql3/validation/entities/UFTest.java:1592}	{Method testJavascriptTupleTypeCollection() at test/unit/org/apache/cassandra/cql3/validation/entities/UFPureScriptTest.java:120})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method public testJavascriptUTCollections() : void from class org.apache.cassandra.cql3.validation.entities.UFTest to public testJavascriptUTCollections() : void from class org.apache.cassandra.cql3.validation.entities.UFPureScriptTest	MOVE	{Method testJavascriptUTCollections() at test/unit/org/apache/cassandra/cql3/validation/entities/UFTest.java:1721}	{Method testJavascriptUTCollections() at test/unit/org/apache/cassandra/cql3/validation/entities/UFPureScriptTest.java:249})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method public testJavascriptUserType() : void from class org.apache.cassandra.cql3.validation.entities.UFTest to public testJavascriptUserType() : void from class org.apache.cassandra.cql3.validation.entities.UFPureScriptTest	MOVE	{Method testJavascriptUserType() at test/unit/org/apache/cassandra/cql3/validation/entities/UFTest.java:1682}	{Method testJavascriptUserType() at test/unit/org/apache/cassandra/cql3/validation/entities/UFPureScriptTest.java:210})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method public testScriptParamReturnTypes() : void from class org.apache.cassandra.cql3.validation.entities.UFTest to public testScriptParamReturnTypes() : void from class org.apache.cassandra.cql3.validation.entities.UFPureScriptTest	MOVE	{Method testScriptParamReturnTypes() at test/unit/org/apache/cassandra/cql3/validation/entities/UFTest.java:1919}	{Method testScriptParamReturnTypes() at test/unit/org/apache/cassandra/cql3/validation/entities/UFPureScriptTest.java:414})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Move Method	Move Method public testScriptReturnTypeCasting() : void from class org.apache.cassandra.cql3.validation.entities.UFTest to public testScriptReturnTypeCasting() : void from class org.apache.cassandra.cql3.validation.entities.UFPureScriptTest	MOVE	{Method testScriptReturnTypeCasting() at test/unit/org/apache/cassandra/cql3/validation/entities/UFTest.java:1877}	{Method testScriptReturnTypeCasting() at test/unit/org/apache/cassandra/cql3/validation/entities/UFPureScriptTest.java:372})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Rename Class	Rename Class org.apache.cassandra.cql3.functions.JavaSourceUDFFactory renamed to org.apache.cassandra.cql3.functions.JavaBasedUDFunction	RENAME	{Class JavaSourceUDFFactory at src/java/org/apache/cassandra/cql3/functions/JavaSourceUDFFactory.java:59}	{Class JavaBasedUDFunction at src/java/org/apache/cassandra/cql3/functions/JavaBasedUDFunction.java:74})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Rename Class	Rename Class org.apache.cassandra.cql3.functions.ScriptBasedUDF renamed to org.apache.cassandra.cql3.functions.ScriptBasedUDFunction				T	FN	TP	FN		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Rename Method	Rename Method package buildUDF(name FunctionName, argNames List, argTypes List, returnType AbstractType, calledOnNullInput boolean, body String) : UDFunction renamed to package JavaBasedUDFunction(name FunctionName, argNames List, argTypes List, returnType AbstractType, calledOnNullInput boolean, body String) in class org.apache.cassandra.cql3.functions.JavaBasedUDFunction	RENAME	{Method buildUDF(FunctionName, List, List, AbstractType, boolean, String) at src/java/org/apache/cassandra/cql3/functions/JavaSourceUDFFactory.java:117}	{Method new(FunctionName, List, List, AbstractType, boolean, String) at src/java/org/apache/cassandra/cql3/functions/JavaBasedUDFunction.java:160})	T	TP	TP	FN		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Rename Method	Rename Method protected compose_int(protocolVersion int, argIndex int, value ByteBuffer) : int renamed to protected compose(argDataTypes DataType[], protocolVersion int, argIndex int, value ByteBuffer) : Object in class org.apache.cassandra.cql3.functions.UDFunction				F	TN	FP	TN		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Extract Method	Extract Method protected compose(argDataTypes DataType[], protocolVersion int, argIndex int, value ByteBuffer) : Object extracted from protected compose(protocolVersion int, argIndex int, value ByteBuffer) : Object in class org.apache.cassandra.cql3.functions.UDFunction	EXTRACT	{Method compose(int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/UDFunction.java:193}	{Method compose(DataType[], int, int, ByteBuffer) at src/java/org/apache/cassandra/cql3/functions/UDFunction.java:462})	T	TP	FN	TP		
https://github.com/icse18-refactorings/cassandra/commit/5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	Extract Method	Extract Method protected decompose(dataType DataType, protocolVersion int, value Object) : ByteBuffer extracted from protected decompose(protocolVersion int, value Object) : ByteBuffer in class org.apache.cassandra.cql3.functions.UDFunction	EXTRACT	{Method decompose(int, Object) at src/java/org/apache/cassandra/cql3/functions/UDFunction.java:255}	{Method decompose(DataType, int, Object) at src/java/org/apache/cassandra/cql3/functions/UDFunction.java:479})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/2b0a8f6bdac621badabcb9921c077260f2470c26	Extract Method	Extract Method public deleteRowAt(metadata CFMetaData, timestamp long, localDeletionTime int, key Object, clusteringValues Object[]) : Mutation extracted from public deleteRow(metadata CFMetaData, timestamp long, key Object, clusteringValues Object[]) : Mutation in class org.apache.cassandra.db.RowUpdateBuilder	EXTRACT	{Method deleteRow(CFMetaData, long, Object, Object[]) at src/java/org/apache/cassandra/db/RowUpdateBuilder.java:206}	{Method deleteRowAt(CFMetaData, long, int, Object, Object[]) at src/java/org/apache/cassandra/db/RowUpdateBuilder.java:211})	T	TP	TP	TP		
https://github.com/icse18-refactorings/cassandra/commit/b70f7ea0ce27b5defa0a7773d448732364e7aee0	Extract Method	Extract Method private listSnapshots() : List<File> extracted from public getSnapshotDetails() : Map<String,Pair<Long,Long>> in class org.apache.cassandra.db.Directories	EXTRACT	{Method getSnapshotDetails() at src/java/org/apache/cassandra/db/Directories.java:558}	{Method listSnapshots() at src/java/org/apache/cassandra/db/Directories.java:603})	T	TP	TP	TP		
https://github.com/icse18-refactorings/gradle/commit/681dc6346ce3cf5be5c5985faad120a18949cee0	Extract Method	Extract Method private createPlatformToolProvider(targetPlatform NativePlatformInternal) : PlatformToolProvider extracted from public select(targetPlatform NativePlatformInternal) : PlatformToolProvider in class org.gradle.nativeplatform.toolchain.internal.gcc.AbstractGccCompatibleToolChain	EXTRACT	{Method select(NativePlatformInternal) at subprojects/platform-native/src/main/groovy/org/gradle/nativeplatform/toolchain/internal/gcc/AbstractGccCompatibleToolChain.java:113}	{Method createPlatformToolProvider(NativePlatformInternal) at subprojects/platform-native/src/main/groovy/org/gradle/nativeplatform/toolchain/internal/gcc/AbstractGccCompatibleToolChain.java:126})	T	TP	TP	TP		
https://github.com/icse18-refactorings/pipeline-plugin/commit/d0e374ce8ecb687b4dc046d1edea9e52da17706f	Inline Method	Inline Method private setBranch(property BranchJobProperty, branch Branch, project WorkflowJob) : void inlined to public setBranch(project WorkflowJob, branch Branch) : WorkflowJob in class org.jenkinsci.plugins.workflow.multibranch.WorkflowBranchProjectFactory				T	FN	FN	TP		
https://github.com/icse18-refactorings/robovm/commit/1ef86e69d5a108c2b4d836b0634ebdea912cfe00	Move Class	Move Class org.robovm.compiler.plugin.lambda2.LambdaClass moved to org.robovm.compiler.plugin.lambda.LambdaClass	MOVE	{Class LambdaClass at compiler/src/main/java/org/robovm/compiler/plugin/lambda2/LambdaClass.java:23}	{Class LambdaClass at compiler/src/main/java/org/robovm/compiler/plugin/lambda/LambdaClass.java:23})	T	TP	TP	TP		
https://github.com/icse18-refactorings/robovm/commit/1ef86e69d5a108c2b4d836b0634ebdea912cfe00	Move Class	Move Class org.robovm.compiler.plugin.lambda2.LambdaClassGenerator moved to org.robovm.compiler.plugin.lambda.LambdaClassGenerator	MOVE	{Class LambdaClassGenerator at compiler/src/main/java/org/robovm/compiler/plugin/lambda2/LambdaClassGenerator.java:68}	{Class LambdaClassGenerator at compiler/src/main/java/org/robovm/compiler/plugin/lambda/LambdaClassGenerator.java:68})	T	TP	TP	TP		
https://github.com/icse18-refactorings/robovm/commit/1ef86e69d5a108c2b4d836b0634ebdea912cfe00	Move Class	Move Class org.robovm.compiler.plugin.lambda2.LambdaPlugin moved to org.robovm.compiler.plugin.lambda.LambdaPlugin	MOVE	{Class LambdaPlugin at compiler/src/main/java/org/robovm/compiler/plugin/lambda2/LambdaPlugin.java:63}	{Class LambdaPlugin at compiler/src/main/java/org/robovm/compiler/plugin/lambda/LambdaPlugin.java:63})	T	TP	TP	TP		
https://github.com/icse18-refactorings/spring-data-neo4j/commit/ef2a0d63393484975854fc08ad0fd3abc7dd76b0	Move Class	Move Class org.springframework.data.neo4j.examples.friends.FriendContext moved to org.springframework.data.neo4j.examples.friends.context.FriendContext	MOVE	{Class FriendContext at spring-data-neo4j/src/test/java/org/springframework/data/neo4j/examples/friends/FriendContext.java:24}	{Class FriendContext at spring-data-neo4j/src/test/java/org/springframework/data/neo4j/examples/friends/context/FriendContext.java:27})	T	TP	FN	TP		
https://github.com/icse18-refactorings/spring-data-neo4j/commit/ef2a0d63393484975854fc08ad0fd3abc7dd76b0	Move Class	Move Class org.springframework.data.neo4j.examples.friends.Friendship moved to org.springframework.data.neo4j.examples.friends.domain.Friendship	MOVE	{Class Friendship at spring-data-neo4j/src/test/java/org/springframework/data/neo4j/examples/friends/Friendship.java:20}	{Class Friendship at spring-data-neo4j/src/test/java/org/springframework/data/neo4j/examples/friends/domain/Friendship.java:20})	T	TP	FN	TP		
https://github.com/icse18-refactorings/spring-data-neo4j/commit/ef2a0d63393484975854fc08ad0fd3abc7dd76b0	Move Class	Move Class org.springframework.data.neo4j.examples.friends.Person moved to org.springframework.data.neo4j.examples.friends.domain.Person	MOVE	{Class Person at spring-data-neo4j/src/test/java/org/springframework/data/neo4j/examples/friends/Person.java:22}	{Class Person at spring-data-neo4j/src/test/java/org/springframework/data/neo4j/examples/friends/domain/Person.java:22})	T	TP	FN	TP		
https://github.com/icse18-refactorings/atmosphere/commit/69c229b7611ff8c6a20ff2d4da917a68c1cde64a	Move Method	Move Method private getInheritedPrivateFields(type Class<?>) : Set<Field> from class org.atmosphere.inject.InjectableObjectFactory to public getInheritedPrivateFields(type Class<?>) : Set<Field> from class org.atmosphere.util.Utils	MOVE	{Method getInheritedPrivateFields(Class) at modules/cpr/src/main/java/org/atmosphere/inject/InjectableObjectFactory.java:158}	{Method getInheritedPrivateFields(Class) at modules/cpr/src/main/java/org/atmosphere/util/Utils.java:255})	T	TP	TP	TP		
https://github.com/icse18-refactorings/hive/commit/92e98858e742bbb669ccbf790a71a618c581df21	Extract Method	Extract Method public use(ctx ParserRuleContext, sql String) : Integer extracted from public use(ctx HplsqlParser.Use_stmtContext) : Integer in class org.apache.hive.hplsql.Stmt	EXTRACT	{Method use(HplsqlParser.Use_stmtContext) at hplsql/src/main/java/org/apache/hive/hplsql/Stmt.java:638}	{Method use(ParserRuleContext, String) at hplsql/src/main/java/org/apache/hive/hplsql/Stmt.java:659})	T	TP	TP	TP		
https://github.com/icse18-refactorings/hive/commit/c53c6f45988db869d56abe3b1d831ff775f4fa73	Extract Method	Extract And Move Method package getStatsCache() : StatsCache extracted from public get_aggr_stats_for(dbName String, tblName String, partNames List<String>, colNames List<String>) : AggrStats in class org.apache.hadoop.hive.metastore.hbase.HBaseStore & moved to class org.apache.hadoop.hive.metastore.hbase.HBaseReadWrite				F	TN	TN	FP		
https://github.com/icse18-refactorings/hive/commit/c53c6f45988db869d56abe3b1d831ff775f4fa73	Extract Method	Extract Method private protoBufStatsForOneColumn(partitionColumnStats ColumnStatistics, colStats ColumnStatisticsObj) : HbaseMetastoreProto.ColumnStats extracted from package serializeStatsForOneColumn(partitionColumnStats ColumnStatistics, colStats ColumnStatisticsObj) : byte[] in class org.apache.hadoop.hive.metastore.hbase.HBaseUtils	EXTRACT	{Method serializeStatsForOneColumn(ColumnStatistics, ColumnStatisticsObj) at metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java:905}	{Method protoBufStatsForOneColumn(ColumnStatistics, ColumnStatisticsObj) at metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java:932})	T	TP	TP	TP		
https://github.com/icse18-refactorings/hive/commit/c53c6f45988db869d56abe3b1d831ff775f4fa73	Extract Method	Extract Method private statsForOneColumnFromProtoBuf(partitionColumnStats ColumnStatistics, proto HbaseMetastoreProto.ColumnStats) : ColumnStatisticsObj extracted from package deserializeStatsForOneColumn(partitionColumnStats ColumnStatistics, bytes byte[]) : ColumnStatisticsObj in class org.apache.hadoop.hive.metastore.hbase.HBaseUtils	EXTRACT	{Method deserializeStatsForOneColumn(ColumnStatistics, byte[]) at metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java:993}	{Method statsForOneColumnFromProtoBuf(ColumnStatistics, HbaseMetastoreProto.ColumnStats) at metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java:1035})	T	TP	FN	TP		
https://github.com/icse18-refactorings/intellij-community/commit/6905d569a1e39d0d7b1ec5ceee4f0bbe60b85947	Extract Interface	Extract Interface com.jetbrains.edu.courseFormat.Named from class com.jetbrains.edu.courseFormat.Lesson	EXTRACT_SUPER	{Class Lesson at python/educational/src/com/jetbrains/edu/courseFormat/Lesson.java:13}	{Interface Named at python/educational/src/com/jetbrains/edu/courseFormat/Named.java:3})	T	TP	TP	TP		
https://github.com/icse18-refactorings/intellij-community/commit/6905d569a1e39d0d7b1ec5ceee4f0bbe60b85947	Extract Interface	Extract Interface com.jetbrains.edu.courseFormat.Named from class com.jetbrains.edu.courseFormat.Task	EXTRACT_SUPER	{Class Task at python/educational/src/com/jetbrains/edu/courseFormat/Task.java:17}	{Interface Named at python/educational/src/com/jetbrains/edu/courseFormat/Named.java:3})	T	TP	TP	TP		
