tool	project	commit	time	files
RMiner	neo4j	03ece4f24163204d8a3948eb53576f1feaa86a61	3347	41
RMiner	jOOQ	227254cf769f3e821ed1b2ef2d88c4ec6b20adea	343	4
RMiner	giraph	03ade425dd5a65d3a713d5e7d85aa7605956fbd2	6662	52
RMiner	selendroid	e4a309c160285708f917ea23238573da3b677f7f	90	2
RMiner	closure-compiler	545a7d027b4c55c116dc52d9cd8121fbb09777f0	2435	36
RMiner	hive	4ccc0c37aabbd90ecaa36fcc491e2270e7e9bea6	92	2
RMiner	hazelcast	e84e96ff5c2bdc48cea7f75fd794506159c4e1f7	16218	32
RMiner	hazelcast	204bf49cba03fe5d581a35ff82dd22587a681f46	2149	48
RMiner	wildfly	d7675fb0b19d3d22978e79954f441eeefd74a3b2	223	5
RMiner	Osmand	e95aa8ab32a0334b9c941799060fd601297d05e4	369	8
RMiner	druid	87f3f8144b7a6cb57b6e21cd3753d09ecde0d88f	238	11
RMiner	buck	ecd0ad5ab99b8d14f28881cf4f49ec01f2221776	2279	2
RMiner	buck	6ed4cf9e83fe24fc6ab6fc9ebede016c777c9725	241	10
RMiner	bitcoinj	7744a00629514b9539acac05596d64af878fe747	3248	64
RMiner	bitcoinj	12602650ce99f34cb530fc24266c23e39733b0bb	6744	84
RMiner	spring-roo	0bb4cca1105fc6eb86e7c4b75bfff3dbbd55f0c8	162	6
RMiner	vert.x	0ef66582ffaba9a8df1cad846880df2074d34505	1617	71
RMiner	hibernate-orm	0b6ea757e34a63b1421b77ed5fbb61398377aab1	667	9
RMiner	hydra	7fea4c9d5ee97d4a61ad985cadc9c5c0ab2db780	1092	27
RMiner	jetty.project	837d1a74bb7d694220644a2539c4440ce55462cf	194	4
RMiner	wildfly	4aa2e8746b5492bbc1cf2b36af956cf3b01e40f5	7201	283
RMiner	j2objc	d05d92de40542e85f9f26712d976e710be82914e	333	12
RMiner	clojure	309c03055b06525c275b278542c881019424760e	1451	4
RMiner	restlet-framework-java	7ffe37983e2f09637b0c84d526a2f824de652de4	100	2
RMiner	cassandra	3bdcaa336a6e6a9727c333b433bb9f5d3afc0fb1	5617	90
RMiner	RxJava	8ad226067434cd39ce493b336bd0659778625959	195	8
RMiner	netty	9d347ffb91f34933edb7b1124f6b70c3fc52e220	174	5
RMiner	cascading	f9d3171f5020da5c359cdda28ef05172e858c464	282	12
RMiner	voltdb	deb8e5ca64fcf633edbd89523af472da813b6772	1882	4
RMiner	MPS	ce4b0e22659c16ae83d421f9621fd3e922750764	147	4
RMiner	netty	d31fa31cdcc5ea2fa96116e3b1265baa180df58a	72444	74
RMiner	geoserver	07c26a3a1dd6fcc2494c2d755ee5a2753e0df87c	69	4
RMiner	voltdb	e2de877a29217a50afbd142454a330e423d86045	345	10
RMiner	intellij-community	2b76aa336d696bbbbb205e6b6998e07ae5eb4261	208	7
RMiner	voltdb	d47e58f9bbce9a816378e8a7930c1de67a864c29	70	4
RMiner	intellij-plugins	83b3092c1ee11b70489732f9e69b8e01c2a966f0	204	4
RMiner	buck	6c93f15f502f39dff99ecb01b56dcad7dddb0f0d	75	4
RMiner	jOOQ	58a4e74d28073e7c6f15d1f225ac1c2fd9aa4357	1266	4
RMiner	davdroid	5b7947034a656c463ca477e198f7728cccc9e4c1	849	13
RMiner	HikariCP	e19c6874431dc2c3046436c2ac249a0ab2ef3457	39	2
RMiner	byte-buddy	fd000ca2e78fce2f8aa11e6a81e4f23c2f1348e6	66	2
RMiner	drill	f8197cfe1bc3671aa6878ef9d1869b2fe8e57331	6789	30
RMiner	Terasology	dbd2d5048ae5e30fec98ddd969b6c1e91183fb65	66	4
RMiner	spring-integration	4cca684f368d3ff719c62d3fa4cac3cdb7828bff	85	8
RMiner	jbpm	3815f293ba9338f423315d93a373608c95002b15	44582	66
RMiner	gwt	892d1760c8e4c76c369cd5ec1eaed215d3a22c8a	175	6
RMiner	hive	0fa45e4a562fc2586b1ef06a88e9c186a0835316	4162	4
RMiner	mortar	72dda3404820a82d53f1a16bb2ed9ad95f745d3c	293	9
RMiner	metrics	2331fe19ea88a22de32f15375de8118226eaa1e6	255	7
RMiner	spring-hateoas	8bdc57ba8975d851fe91edc908761aacea624766	62	2
RMiner	rest.li	54fa890a6af4ccf564fb481d3e1b6ad4d084de9e	6598	46
RMiner	jersey	d94ca2b27c9e8a5fa9fe19483d58d2f2ef024606	286	15
RMiner	Terasology	8f63cc5c8edb8e740026447bc4827f8e8e6c34b1	42	2
RMiner	cassandra	1a2c1bcdc7267abec9b19d77726aedbb045d79a8	106	2
RMiner	cassandra	e37d577b6cfc2d3e11252cef87ab9ebba72e1d52	355	10
RMiner	gradle	3a7ccf5a252077332b9505acb22f190745f726f7	143	4
RMiner	pig	92dce401344a28ff966ad4cf3dd969a676852315	113	4
RMiner	infinispan	043030723632627b0908dca6b24dae91d3dfd938	11788	14
RMiner	intellij-community	d12e1c16d1c73142334e689eb01f20abaeba84b0	251	10
RMiner	intellij-community	6b90205e9f7bbd1570f600d3812fd3efa1a0597e	131	5
RMiner	HdrHistogram	0e65ac4da70c6ca5c67bb8418e67db914218042f	54	2
RMiner	android-iconify	b08f28a10d050beaba6250e9e9c46efe13d9caaa	798	28
RMiner	android-iconify	eb500cca282e39d01a9882e1d0a83186da6d1a26	93	4
RMiner	processing	f36b736cf1206dd1af794d6fb4cee967a3553b1f	175	2
RMiner	PocketHub	c97659888126e43e95f0d52d22188bfe194a8439	7447	600
RMiner	hibernate-orm	7ccbd4693288dbdbc2e6844aa0877640d63fbd04	341	18
RMiner	gradle	c41466b6fd11ef4edc40cb9fd42dc13cf4f6fde1	147	10
RMiner	hydra	664923815b5aeeba2025bfe1dc5a0cd1a02a80e2	476	24
RMiner	android_frameworks_base	153611deab149accd8aeaf03fd102c0b069bd322	158	4
RMiner	intellij-community	61215911ef28ca783c5106d7c01e74cf3000a866	217	4
RMiner	intellij-community	98ecc4cfd927f388645f6a6bc492c80868b1a11d	63	2
RMiner	wildfly	bf35b533f067b51d4c373c5e5124d88525db99f3	1149	14
RMiner	genie	b77de40c0f3dd43a16f2491558594a61682271fc	395	46
RMiner	rest-assured	7cac88b9a28efc05bdc60e585e3291862ffc9da1	106	4
RMiner	gradle	44aab6242f8c93059612c953af950eb1870e0774	305	20
RMiner	geoserver	e78cda0fcf23de3973b659bc54f58a4e9b1f3bd3	4244	43
RMiner	android_frameworks_base	f1b8ae1c44e6ba46118c2f66eae1725259acdccc	137	4
RMiner	voltdb	cfc54e8afa7ee7d5376525a84559e90b21487ccf	1675	4
RMiner	neo4j	e0072aac53b3b88de787e7ca653c7e17f9499018	18682	47
RMiner	jedis	6c3dde45e8cbd0c1fa73072fad7610275afc6240	2450	76
RMiner	buck	89973a5e4f188040c5fcf87fb5a3e9167329d175	816	30
RMiner	buck	8d14e557e01cc607dd2db66c29d106ef01aa81f7	7304	6
RMiner	helios	cc02c00b8a92ef34d1a8bcdf44a45fb01a8dea6c	669	20
RMiner	intellij-erlang	e3b84c8753a21b1b15cfc9aa90b5e0c56d290f41	2526	24
RMiner	MPS	61b5decd4a4e5e6bbdea99eb76f136ca10915b73	47	2
RMiner	spring-framework	fffdd1e9e9dc887c3e8973147904d47d9fffbb47	247	10
RMiner	liferay-plugins	720b0d2064ecc4403809e794075e9fe8cfa857f1	107	4
RMiner	hive	8398fbf3dd0937a0a4a3d540977a95f97425f566	409	10
